alpha	beta	x	y
-102253.74450453556	-151112.14640955135	9.99999999999999e-16	-102253.7445045356
-153810.62430284638	-98991.19456249045	0.9999999999999991	-98991.19456249049
-153810.62430284638	-98991.19456249045	0.9999999999999991	-98991.19456249049
-153540.17221611633	-99019.50315292725	0.9994997498749365	-99046.77712444466
-153262.19543171086	-99038.24684042747	0.998999499749874	-99092.49791455586
-152982.82060812935	-99053.56454537375	0.9984992496248114	-99134.49889664358
-152703.33806234252	-99066.75878975555	0.9979989994997489	-99174.08561171175
-152424.35269491316	-99078.44662250845	0.9974987493746864	-99211.87810342998
-152146.2146400905	-99088.9902698625	0.9969984992496238	-99248.24156862262
-151869.15022471905	-99098.62809431517	0.9964982491245613	-99283.41731638266
-151593.3160540489	-99107.52868071602	0.9959979989994988	-99317.57685429619
-151318.82554093635	-99115.81736561263	0.9954977488744362	-99350.8484179278
-151045.76347767137	-99123.59080933785	0.9949974987493737	-99383.33154304643
-150774.1947153738	-99130.92567544502	0.9944972486243112	-99415.10574519956
-150504.16965926733	-99137.88412632924	0.9939969984992487	-99446.23601547148
-150235.72791919275	-99144.51747380641	0.9934967483741861	-99476.77647120017
-149968.90082992212	-99150.8686996812	0.9929964982491236	-99506.77287668144
-149703.71324770447	-99156.97425246406	0.9924962481240611	-99536.26444002219
-149440.18486560578	-99162.86536284212	0.9919959979989985	-99565.28512874723
-149178.33119857506	-99168.56902900709	0.991495747873936	-99593.8646552616
-148918.16433600246	-99174.10876934094	0.9909954977488735	-99622.0292296711
-148659.69352640206	-99179.50520731935	0.9904952476238109	-99649.80214481943
-148402.9256387078	-99184.77653292821	0.9899949974987484	-99677.20423783851
-148147.86553090686	-99189.93887155599	0.9894947473736859	-99704.25425917303
-147894.5163483468	-99195.00658244707	0.9889944972486233	-99730.96917116638
-147642.8797676345	-99199.99250276403	0.9884942471235608	-99757.36439225484
-147392.95619794627	-99204.90814910847	0.9879939969984983	-99783.45399861931
-147144.74494874687	-99209.76388537945	0.9874937468734357	-99809.25089217498
-146898.24437050355	-99214.5690637163	0.9869934967483732	-99834.76694164355
-146653.4519737333	-99219.33214370853	0.9864932466233107	-99860.013101893
-146410.3645303511	-99224.06079390398	0.9859929964982481	-99884.99951557512
-146168.9781604521	-99228.76197878215	0.9854927463731856	-99909.73560022713
-145929.28840706014	-99233.44203370083	0.9849924962481231	-99934.23012334609
-145691.29030092963	-99238.10672982251	0.9844922461230605	-99958.49126744353
