alpha	beta	x	y
-100889.9283691832	-154839.9495699484	9.99999999999999e-16	-100889.92836918325
-153642.92751461343	-101390.7692121783	0.9999999999999991	-101390.76921217835
-153642.92751461343	-101390.7692121783	0.9999999999999991	-101390.76921217835
-153368.09899034534	-101419.50812202903	0.9994997498749365	-101445.49541110778
-153085.63135225174	-101438.53691486207	0.998999499749874	-101490.20984576496
-152801.74435784505	-101454.08779703589	0.9984992496248114	-101531.14781188457
-152517.74793106224	-101467.48308361303	0.9979989994997489	-101569.63468911072
-152234.25616393125	-101479.34920029735	0.9974987493746864	-101606.29994307787
-151951.62451092107	-101490.0538778549	0.9969984992496238	-101641.5143199752
-151670.08273762075	-101499.83910111303	0.9964982491245613	-101675.52279568814
-151389.78982863395	-101508.8760169252	0.9959979989994988	-101708.49948390557
-151110.8609198035	-101517.29186665158	0.9954977488744362	-101740.57456874185
-150833.38209151526	-101525.18477968077	0.9949974987493737	-101771.84909839935
-150557.4191799532	-101532.63258475586	0.9944972486243112	-101802.40379663544
-150283.0233559153	-101539.69838910576	0.9939969984992487	-101832.30464203312
-150010.23483072728	-101546.43428449833	0.9934967483741861	-101861.60657419372
-149739.0854149654	-101552.88390610955	0.9929964982491236	-101890.3560527449
-149469.6003422233	-101559.08425654347	0.9924962481240611	-101918.5928814986
-149201.79960443004	-101565.0670412929	0.9919959979989985	-101946.35154404942
-148935.69895196287	-101570.85966903968	0.991495747873936	-101973.66220421216
-148671.31065754412	-101576.4860157784	0.9909954977488735	-102000.55147028159
-148408.64410988532	-101581.9670186077	0.9904952476238109	-102027.04298896006
-148147.70628193393	-101587.32114415865	0.9899949974987484	-102053.15791392133
-147888.50210517814	-101592.56476309209	0.9894947473736859	-102078.91528044271
-147631.03477241378	-101597.71245308785	0.9889944972486233	-102104.3323085282
-147375.30598540817	-101602.77724661535	0.9884942471235608	-102129.42465081361
-147121.31615923278	-101607.77083551671	0.9879939969984983	-102154.20659728223
-146869.06459250045	-101612.70374141674	0.9874937468734357	-102178.69124580752
-146618.5496103291	-101617.58545880583	0.9869934967483732	-102202.89064536896
-146369.7686850881	-101622.42457606272	0.9864932466233107	-102226.81591720518
-146122.71853934662	-101627.22887850445	0.9859929964982481	-102250.47735799603
-145877.3952339172	-101632.00543668213	0.9854927463731856	-102273.88452828788
-145633.79424382228	-101636.76068246504	0.9849924962481231	-102297.04632870856
-145391.91052399264	-101641.50047495528	0.9844922461230605	-102319.97106601093
-145151.73856648698	-101646.23015787204	0.983991995997998	-102342.66651058628
-144913.2724504836	-101650.9546097417	0.9834917458729355	-102365.13994678251
-144676.50588619988	-101655.6782879837	0.9829914957478729	-102387.39821711798
-144441.43225362417	-101660.40526779115	0.9824912456228104	-102409.44776129002
-144208.04463669794	-101665.13927655204	0.9819909954977479	-102431.2946507218
-143976.33585372625	-101669.88372442864	0.9814907453726854	-102452.9446192681
-143746.2984845208	-101674.64173161495	0.9809904952476228	-102474.40309059969
-143517.9248945448	-101679.41615271216	0.9804902451225603	-102495.67520270293
-143291.2072565871	-101684.20959858985	0.9799899949974978	-102516.76582986547
-143066.13757030008	-101689.0244560465	0.9794897448724352	-102537.67960246195
-142842.7076796829	-101693.8629055421	0.9789894947473727	-102558.42092480873
-142620.9092889994	-101698.72693722653	0.9784892446223102	-102578.99399131673
-142400.73397709237	-101703.61836546799	0.9779889944972476	-102599.40280114161
-142182.1732104427	-101708.53884204746	0.9774887443721851	-102619.65117150111
-141965.21835494752	-101713.48986817157	0.9769884942471226	-102639.74274980827
-141749.86068673947	-101718.47280542851	0.97648824412206	-102659.68102474902
-141536.09140204784	-101723.48888580162	0.9759879939969975	-102679.46933641688
-141323.90162614261	-101728.53922084009	0.975487743871935	-102699.11088560242
-141113.28242161605	-101733.62481006967	0.9749874937468724	-102718.60874232449
-140904.2247959068	-101738.74654872277	0.9744872436218099	-102737.96585367848
-140696.71970827092	-101743.90523485187	0.9739869934967474	-102757.18505106891
-140490.7580761537	-101749.1015758878	0.9734867433716851	-102776.26905688539
-140286.33078106475	-101754.33619469473	0.9729864932466223	-102795.22049067475
-140083.42867401993	-101759.60963516742	0.9724862431215598	-102814.04187485574
-139882.04258055513	-101764.92236741366	0.9719859929964975	-102832.73564001796
-139682.16330531618	-101770.27479255993	0.9714857428714347	-102851.30412984216
-139483.78163643403	-101775.66724720872	0.9709854927463722	-102869.74960567552
-139286.88834942615	-101781.10000758468	0.9704852426213098	-102888.07425079064
-139091.4742108826	-101786.5732933911	0.9699849924962471	-102906.28017435638
-138897.5299819493	-101792.08727139993	0.9694847423711846	-102924.36941514359
-138705.04642145184	-101797.64205880246	0.9689844922461222	-102942.34394498772
-138514.01428888322	-101803.23772633504	0.9684842421210595	-102960.20567202818
-138324.42434712924	-101808.87430120095	0.967983991995997	-102977.95644374196
-138136.2673650781	-101814.55176980088	0.9674837418709346	-102995.59804978741
-137949.5341199611	-101820.27008029187	0.9669834917458722	-103013.13222467317
-137764.21539962574	-101826.02914498208	0.9664832416208095	-103030.56065026532
-137580.30200457497	-101831.82884257902	0.965982991495747	-103047.8849581447
-137397.78474992586	-101837.66902029768	0.9654827413706846	-103065.10673182564
-137216.65446725854	-101843.54949583975	0.9649824912456219	-103082.22750884594
