alpha	beta	x	y
-119820.95818441565	-239438.3933115118	9.99999999999999e-16	-119820.95818441577
-213313.29206725245	-148682.12888656295	0.9999999999999991	-148682.128886563
-213313.29206725245	-148682.12888656295	0.9999999999999991	-148682.128886563
-212930.64596647312	-148719.0814222704	0.9994997498749365	-148751.20326546417
-212538.19955975242	-148743.56579789205	0.998999499749874	-148807.39234492747
-212143.94865043534	-148763.59381955868	0.9984992496248114	-148858.71191085072
-211749.57720628945	-148780.86538363385	0.9979989994997489	-148906.86580749115
-211355.8746685749	-148796.18578605488	0.9974987493746864	-148952.6632469917
-210963.29798698545	-148810.02775753287	0.9969984992496238	-148996.5808447649
-210572.14253199767	-148822.70237611138	0.9964982491245613	-149038.9335322351
-210182.61268150675	-148834.4296540901	0.9959979989994988	-149079.94514394476
-209794.85644370035	-148845.37316106915	0.9954977488744362	-149119.7830407809
-209408.9844744837	-148855.65904175848	0.9949974987493737	-149158.57712796528
-209025.08140485195	-148865.38734337632	0.9944972486243112	-149196.4311826341
-208643.21301266312	-148874.6391879001	0.9939969984992487	-149233.43002626792
-208263.43098690629	-148883.48153638217	0.9934967483741861	-149269.64428918704
-207885.7762169117	-148891.97047850408	0.9929964982491236	-149305.13370028388
-207510.28113696355	-148900.1535774448	0.9924962481240611	-149339.94943206856
-207136.9714429579	-148908.07158668185	0.9919959979989985	-149374.1358176476
-206765.8673780155	-148915.75973592736	0.991495747873936	-149407.7316368356
-206396.9847146048	-148923.24871344672	0.9909954977488735	-149440.7710986498
-206030.33551759392	-148930.5654294076	0.9904952476238109	-149473.28460483314
-205665.9287462946	-148937.73361806732	0.9899949974987484	-149505.2993522167
-205303.7707355932	-148944.77431920817	0.9894947473736859	-149536.83981432783
-204943.8655852226	-148951.7062676449	0.9889944972486233	-149567.92813107005
-204586.21547807526	-148958.54621174673	0.9884942471235608	-149598.5844274174
-204230.82094295084	-148965.3091764386	0.9879939969984983	-149628.82707658687
-203877.68107340846	-148972.0086822713	0.9874937468734357	-149658.67291927905
-203526.79371146086	-148978.65692936315	0.9869934967483732	-149688.1374477897
-203178.15560292182	-148985.26495297917	0.9864932466233107	-149717.23496175784
-202831.76252962326	-148991.84275600855	0.9859929964982481	-149745.97870081163
-202487.60942276957	-148998.39942247092	0.9854927463731856	-149774.3809582432
-202145.6904604077	-149004.94321532917	0.9849924962481231	-149802.45317898723
-201805.9991520106	-149011.4816612238	0.9844922461230605	-149830.2060445227
-201468.52841199544	-149018.02162424428	0.983991995997998	-149857.64954680964
-201133.2706240329	-149024.56937045002	0.9834917458729355	-149884.79305297544
-200800.21769739978	-149031.1306245467	0.9829914957478729	-149911.64536215406
-200469.36111686294	-149037.71061986792	0.9824912456228104	-149938.21475563326
-200140.6919866363	-149044.31414262502	0.9819909954977479	-149964.5090412666
-199814.2010693998	-149050.9455712198	0.9814907453726854	-149990.53559294704
-199489.87882126955	-149057.60891128363	0.9809904952476228	-150016.3013858107
-199167.71542274652	-149064.3078270157	0.9804902451225603	-150041.81302773286
-198847.70080669093	-149071.04566928383	0.9799899949974978	-150067.07678759118
-198529.82468334478	-149077.82550090147	0.9794897448724352	-150092.0986207015
-198214.07656285132	-149084.65011942253	0.9789894947473727	-150116.88419177075
-197900.44577571706	-149091.5220777471	0.9784892446223102	-150141.43889566246
-197588.92149120927	-149098.44370279834	0.9779889944972476	-150165.76787623015
-197279.4927341161	-149105.41711248524	0.9774887443721851	-150189.87604343746
-196972.14839996467	-149112.44423114418	0.9769884942471226	-150213.768088956
-196666.87726883768	-149119.52680362525	0.97648824412206	-150237.44850040617
-196363.66801811085	-149126.66640816384	0.9759879939969975	-150260.92157438572
-196062.50923392002	-149133.8644681711	0.975487743871935	-150284.1914284121
-195763.38942182757	-149141.12226304528	0.9749874937468724	-150307.2620118893
-195466.29701649246	-149148.44093810982	0.9744872436218099	-150330.13711619767
-195171.22039062856	-149155.82151375763	0.9739869934967474	-150352.82038399143
-194878.14786315663	-149163.26489388343	0.9734867433716851	-150375.31531778115
-194587.06770686185	-149170.7718736647	0.9729864932466223	-150397.62528786817
-194297.96815527885	-149178.34314676045	0.9724862431215598	-150419.7535396912
-194010.83740916973	-149185.97931197265	0.9719859929964975	-150441.70320063853
-193725.66364248464	-149193.6808794221	0.9714857428714347	-150463.47728637292
