alpha	beta	x	y
-47473.24556562911	-101688.71838674802	9.99999999999999e-16	-47473.245565629164
-93594.00469788595	-55337.91778447134	0.9999999999999991	-55337.91778447138
-93594.00469788595	-55337.91778447134	0.9999999999999991	-55337.91778447138
-93030.13178256938	-55352.717289089545	0.9994997498749365	-55371.56542040198
-92471.14805014839	-55361.265730223204	0.998999499749874	-55398.39417676644
-91921.07833979197	-55367.79330201498	0.9984992496248114	-55422.6506582498
-91380.60714579833	-55373.186659132705	0.9979989994997489	-55445.237525539276
-90849.94835373192	-55377.85889468117	0.9974987493746864	-55466.583480621804
-90329.14352197255	-55382.047286633184	0.9969984992496238	-55486.94102220702
-89818.15204633241	-55385.90383666448	0.9964982491245613	-55506.47699197601
-89316.88825726417	-55389.53265921067	0.9959979989994988	-55525.309970258444
-88825.24026565903	-55393.00831481431	0.9954977488744362	-55543.52861874511
-88343.07956082655	-55396.385879504436	0.9949974987493737	-55561.20175584925
-87870.26709635218	-55399.70693825888	0.9944972486243112	-55578.384357838215
-87406.65701780202	-55403.003377817164	0.9939969984992487	-55595.12135864752
-86952.09927647145	-55406.29990295433	0.9934967483741861	-55611.45017401775
-86506.44136276594	-55409.615771858276	0.9929964982491236	-55627.402444330895
-86069.52889524563	-55412.96603590429	0.9924962481240611	-55643.00527696991
-85641.20735548911	-55416.3624367309	0.9919959979989985	-55658.2821559406
-85221.32217986353	-55419.81408465002	0.991495747873936	-55673.25362322865
-84809.71939698492	-55423.32797156338	0.9909954977488735	-55687.93779930608
-84406.24607050615	-55426.90936824985	0.9904952476238109	-55702.350787631
-84010.75025772826	-55430.562140164926	0.9899949974987484	-55716.50699376739
-83623.08155093002	-55434.28899348505	0.9894947473736859	-55730.41938053177
-83243.09114172655	-55438.0916763196	0.9889944972486233	-55744.09967443816
-82870.63213795776	-55441.971139354355	0.9884942471235608	-55757.558534535914
-82505.55897571098	-55445.92767724456	0.9879939969984983	-55770.80569183348
-82147.72842875635	-55449.961028425176	0.9874937468734357	-55783.850065447856
-81796.9990243827	-55454.0704742992	0.9869934967483732	-55796.699860143235
-81453.23127334952	-55458.254914126424	0.9864932466233107	-55809.36264884332
-81116.28781183623	-55462.51292827742	0.9859929964982481	-55821.84544290458
-80786.03325425915	-55466.842835305535	0.9854927463731856	-55834.1547523389
-80462.33424171878	-55471.24273821846	0.9849924962481231	-55846.29663772074
-80145.05952124407	-55475.710563221095	0.9844922461230605	-55858.27675516645
-79834.07997114814	-55480.24409330789	0.983991995997998	-55870.10039550446
-79529.26845666315	-55484.840999746295	0.9834917458729355	-55881.77251854484
-79230.4998751563	-55489.498866587666	0.9829914957478729	-55893.29778319166
-78937.65119373816	-55494.21521164208	0.9824912456228104	-55904.680574009966
-78650.60156867077	-55498.987502807744	0.9819909954977479	-55915.92502475427
-78369.23193692885	-55503.813181374404	0.9814907453726854	-55927.03503928114
-78093.42546128193	-55508.68966780192	0.9809904952476228	-55938.01431019926
-77823.06719274024	-55513.61437972369	0.9804902451225603	-55948.866335555445
-77558.04416598477	-55518.58474045058	0.9799899949974978	-55959.59443380796
-77298.2453669501	-55523.598188356234	0.9794897448724352	-55970.201757301904
-77043.56175881295	-55528.652183793376	0.9789894947473727	-55980.69130442913
-76793.88625750571	-55533.74421587715	0.9784892446223102	-55991.065930629564
-76549.11347086634	-55538.87181363714	0.9779889944972476	-56001.32835836857
-76309.14006167464	-55544.03254270848	0.9774887443721851	-56011.48118620699
-76073.8645846117	-55549.22401246278	0.9769884942471226	-56021.52689706453
-75843.18729279326	-55554.4438836585	0.97648824412206	-56031.46786576424
-75617.0101932101	-55559.689869928094	0.9759879939969975	-56041.306365934885
-75395.23728991793	-55564.959733791155	0.975487743871935	-56051.044576337554
-75177.77399262472	-55570.25130278808	0.9749874937468724	-56060.684586675954
-74964.52791628054	-55575.56245059022	0.9744872436218099	-56070.228402941524
-74755.40805772199	-55580.89111850259	0.9739869934967474	-56079.67795233923
-74550.3250384932	-55586.23531014424	0.9734867433716851	-56089.03508783435
-74349.19140283212	-55591.59308347898	0.9729864932466223	-56098.30159235597
-74151.92118940713	-55596.96256212862	0.9724862431215598	-56107.47918268907
-73958.43001273785	-55602.341933062446	0.9719859929964975	-56116.569513083385
-73768.63512660196	-55607.729444291435	0.9714857428714347	-56125.57417860446
-73582.45536933518	-55613.12340564627	0.9709854927463722	-56134.49471824957
-73399.81119250409	-55618.52218696976	0.9704852426213098	-56143.33261784848
-73220.62436935022	-55623.92422592139	0.9699849924962471	-56152.0893127677
-73044.81832700575	-55629.328016889	0.9694847423711846	-56160.76619043435
-72872.31792642732	-55634.732116343584	0.9689844922461222	-56169.36459269437
-72703.04940276683	-55640.13514351509	0.9684842421210595	-56177.88581801878
