alpha	beta	x	y
-32001.356764341057	-87296.60210157401	0.26666666666666733	-46746.755520936546
-89466.7125781546	-43848.94516440431	0.8666666666666661	-49931.31415290437
-89466.7125781546	-43848.94516440431	0.8666666666666661	-49931.31415290437
-89090.73191977674	-43917.31399309271	0.8663665165916286	-49953.995188097666
-88716.7873701984	-43981.15635786299	0.8660663665165911	-49972.76196551814
-88347.22776862976	-44042.9149072915	0.8657662164415536	-49990.05045062608
-87982.48553472137	-44103.113972821586	0.8654660663665159	-50006.3784344092
-87622.72158357396	-44162.00608046249	0.8651659162914785	-50021.99183264126
-87267.99729748529	-44219.7425676034	0.864865766216441	-50037.03548624546
-86918.32587365409	-44276.425612594685	0.8645656161414035	-50051.60510101099
-86573.69372770822	-44332.12969168162	0.864265466066366	-50065.76869873945
-86234.07114333977	-44386.912079151174	0.8639653159913284	-50079.57713910869
-85899.4182089518	-44440.81860015793	0.8636651659162909	-50093.06989916577
-85569.68811347676	-44493.887094150916	0.8633650158412534	-50106.27851573433
-85244.82900856207	-44546.14964303146	0.863064865766216	-50119.228765088126
-84924.78609142224	-44597.63391681532	0.8627647156911784	-50131.94211086261
-84609.50176281124	-44648.36430506796	0.8624645656161408	-50144.43670379179
-84298.91720084267	-44698.36249103564	0.8621644155411033	-50156.728094358405
-83992.9723705338	-44747.648052944394	0.8618642654660658	-50168.82975457708
-83691.60628349046	-44796.238874365496	0.8615641153910284	-50180.75346883867
-83394.75773972954	-44844.15137010004	0.8612639653159908	-50192.509632486544
-83102.36523698724	-44891.400768135565	0.8609638152409532	-50204.1074838482
-82814.36723965658	-44938.00127725555	0.8606636651659157	-50215.55528729097
-82530.70211177063	-44983.96626630915	0.8603635150908783	-50226.86047958071
-82251.30865139714	-45029.30831366232	0.8600633650158407	-50238.02978830417
-81976.1259353657	-45074.03934303417	0.8597632149408032	-50249.06932871883
-81705.09298965949	-45118.17076881843	0.8594630648657656	-50259.98468373005
-81438.14979987264	-45161.71340719283	0.859162914790728	-50270.78097051741
-81175.23660963567	-45204.67765383216	0.8588627647156907	-50281.46289648552
-80916.2936549697	-45247.07358161247	0.858562614640653	-50292.03480659526
-80661.26252027668	-45288.910763093	0.8582624645656155	-50302.50072367433
-80410.0848525769	-45330.19852040773	0.857962314490578	-50312.864382962645
-80162.7027053088	-45370.94590237736	0.8576621644155407	-50323.12926188751
-79919.05918145344	-45411.16160641775	0.8573620143405031	-50333.29860586508
-79679.09770050166	-45450.85412455616	0.8570618642654655	-50343.37545076937
-79442.76234129751	-45490.031708143	0.856761714190428	-50353.36264259019
-79209.99766479101	-45528.70241614845	0.8564615641153904	-50363.262854706336
