alpha	beta	x	y
-71453.54607086284	-158730.23796455792	9.99999999999999e-16	-71453.54607086293
-137547.45081024704	-89913.23569965038	0.9999999999999991	-89913.23569965042
-137547.45081024704	-89913.23569965038	0.9999999999999991	-89913.23569965042
-137275.902541895	-89940.09207964376	0.9994997498749365	-89963.77182474748
-136997.22081124838	-89957.8830090601	0.998999499749874	-90004.94587829695
-136717.21717431018	-89972.43167516135	0.9984992496248114	-90042.58392953732
-136437.11558789306	-89984.97361202861	0.9979989994997489	-90077.92437136004
-136157.48984463792	-89996.09413587846	0.9974987493746864	-90111.55535576034
-135878.67207400926	-90006.13684624062	0.9969984992496238	-90143.82329514842
-135600.8769657337	-90015.32784946071	0.9964982491245613	-90174.95708598597
-135324.25307381866	-90023.82706303439	0.9959979989994988	-90205.11941325267
-135048.90798135893	-90031.753380498	0.9954977488744362	-90234.43191546941
-134774.92212294415	-90039.1984940456	0.9949974987493737	-90262.98900744684
-134502.35701753243	-90046.23512756456	0.9944972486243112	-90290.86611345237
-134231.2604812018	-90052.92224960617	0.9939969984992487	-90318.12488031114
-133961.67008986755	-90059.30853620855	0.9934967483741861	-90344.81664035945
-133693.61556998082	-90065.43476182707	0.9929964982491236	-90370.98480250452
-133427.12050268502	-90071.33550364245	0.9924962481240611	-90396.66655666182
-133162.20357146894	-90077.04038937502	0.9919959979989985	-90421.89412169797
-132898.87949661698	-90082.5750319348	0.991495747873936	-90446.69568020878
-132637.15974902647	-90087.96174339531	0.9909954977488735	-90471.09609262065
-132377.05310482573	-90093.22008981454	0.9904952476238109	-90495.11745213835
-132118.56608293144	-90098.36732891986	0.9899949974987484	-90518.77952255684
-131861.70329479172	-90103.41876002683	0.9894947473736859	-90542.10008830605
-131606.46772725042	-90108.38800714369	0.9889944972486233	-90565.09523768017
-131352.86097399011	-90113.28725047995	0.9884942471235608	-90587.77959447235
-131100.88342642423	-90118.12741760335	0.9879939969984983	-90610.16650925507
-130850.53443280277	-90122.9183426651	0.9874937468734357	-90632.26821872989
-130601.81243172352	-90127.66890009308	0.9869934967483732	-90654.09597954404
-130354.71506504982	-90132.38711767056	0.9864932466233107	-90675.66018149213
-130109.23927398698	-90137.08027282466	0.9859929964982481	-90696.97044392653
-129865.38138148145	-90141.75497512518	0.9854927463731856	-90718.03569837901
-129623.13716308674	-90146.41723737716	0.9849924962481231	-90738.86425977404
-129382.50190838537	-90151.0725372087	0.9844922461230605	-90759.46388813744
-129143.47047447789	-90155.725870689	0.983991995997998	-90779.84184233549
-128906.03733270778	-90160.38179922414	0.9834917458729355	-90800.00492709059
-128670.19660962792	-90165.0444907506	0.9829914957478729	-90819.95953429333
-128435.94212322032	-90169.71775606388	0.9824912456228104	-90839.71167945085
-128203.26741487096	-90174.40508097982	0.9819909954977479	-90859.26703396639
-127972.16577777403	-90179.10965490741	0.9814907453726854	-90878.63095382994
-127742.630282257	-90183.8343963178	0.9809904952476228	-90897.80850520513
-127514.65379835144	-90188.58197551999	0.9804902451225603	-90916.80448732115
-127288.22901607318	-90193.35483508659	0.9799899949974978	-90935.62345301532
-127063.3484636514	-90198.15520822465	0.9794897448724352	-90954.26972722044
-126840.00452388085	-90202.985135344	0.9789894947473727	-90972.74742364747
-126618.18944898032	-90207.8464790343	0.9784892446223102	-90991.06045987859
-126397.89537398648	-90212.74093763913	0.9779889944972476	-91009.21257105551
-126179.11432892893	-90217.67005758536	0.9774887443721851	-91027.207322323
-125961.83824985755	-90222.6352446072	0.9769884942471226	-91045.04812016577
-125746.0589889496	-90227.63777398287	0.97648824412206	-91062.73822275901
-125531.76832370865	-90232.67879989154	0.9759879939969975	-91080.28074943795
-125318.95796534356	-90237.75936398158	0.975487743871935	-91097.67868937767
-125107.61956648195	-90242.88040322985	0.9749874937468724	-91114.93490956436
-124897.74472822694	-90248.04275716396	0.9744872436218099	-91132.05216212859
-124689.3250066418	-90253.24717450929	0.9739869934967474	-91149.03309110306
-124482.35191873048	-90258.49431931647	0.9734867433716851	-91165.88023866064
-124276.8169479189	-90263.78477661894	0.9729864932466223	-91182.5960508812
-124072.71154912608	-90269.11905766344	0.9724862431215598	-91199.1828830914
-123870.02715346246	-90274.49760475186	0.9719859929964975	-91215.6430048158
-123668.75517253744	-90279.92079573088	0.9714857428714347	-91231.97860437422
-123468.88700247901	-90285.38894815886	0.9709854927463722	-91248.19179315667
-123270.41402764723	-90290.90232317797	0.9704852426213098	-91264.28460960306
-123073.32762407669	-90296.46112911742	0.9699849924962471	-91280.25902291313
-122877.61916269592	-90302.06552484904	0.9694847423711846	-91296.11693650922
-122683.28001224928	-90307.71562291795	0.9689844922461222	-91311.86019127144
-122490.30154211994	-90313.41149246223	0.9684842421210595	-91327.49056856452
-122298.67512485306	-90319.15316194364	0.967983991995997	-91343.00979307234
-122108.3921386008	-90324.9406216988	0.9674837418709346	-91358.41953545502
-121919.44396928203	-90330.77382633115	0.9669834917458722	-91373.7214148428
-121731.82201276347	-90336.65269694637	0.9664832416208095	-91388.91700117839
-121545.51767671735	-90342.57712325506	0.965982991495747	-91404.00781741989
-121360.52238248033	-90348.54696554127	0.9654827413706846	-91418.99534161373
-121176.82756674851	-90354.56205651302	0.9649824912456219	-91433.88100884746
-120994.42468313834	-90360.62220304276	0.9644822411205594	-91448.6662130912
-120813.30520370063	-90366.72718780211	0.963981990995497	-91463.35230893505
-120633.46062028078	-90372.8767708028	0.9634817408704343	-91477.94061322999
-120454.8824458324	-90379.07069084677	0.9629814907453718	-91492.43240663916
-120277.56221561584	-90385.30866689354	0.9624812406203094	-91506.82893510476
-120101.4914883543	-90391.59039934885	0.9619809904952467	-91521.13141123703
-119926.66184727302	-90397.91557128247	0.9614807403701842	-91535.34101563031
-119753.0649011455	-90404.28384957465	0.9609804902451218	-91549.45889811021
-119580.69228512653	-90410.69488600531	0.9604802401200591	-91563.48617891708
-119409.53566177172	-90417.14831827408	0.9599799899949966	-91577.42394982978
-119239.58672172122	-90423.64377097548	0.9594797398699342	-91591.27327523283
-119070.8371845453	-90430.18085651334	0.9589794897448717	-91605.03519313099
-118903.278799433	-90436.75917597084	0.958479239619809	-91618.71071611463
-118736.90334587205	-90443.37831993256	0.9579789894947465	-91632.30083227821
-118571.70263428861	-90450.03786926308	0.9574787393696841	-91645.8065060951
-118407.66850660654	-90456.73739584688	0.9569784892446214	-91659.22867925128
-118244.79283685263	-90463.47646328619	0.9564782391195589	-91672.56827144044
-118083.0675316051	-90470.25462756764	0.9559779889944965	-91685.82618112209
-117922.48453051926	-90477.07143769028	0.9554777388694338	-91699.00328624547
-117763.03580676341	-90483.92643626433	0.9549774887443713	-91712.10044494116
-117604.71336745225	-90490.81916007778	0.9544772386193089	-91725.11849618139
-117447.5092540238	-90497.74914063592	0.9539769884942462	-91738.05826041168
-117291.41554261517	-90504.71590467311	0.9534767383691837	-91750.92054015519
-117136.42434437067	-90511.71897464014	0.9529764882441213	-91763.70612059048
-116982.52780582065	-90518.75786916356	0.9524762381190588	-91776.41577010526
-116829.71810911251	-90525.83210348792	0.9519759879939961	-91789.05024082659
-116677.98747231143	-90532.94118989204	0.9514757378689337	-91801.61026912901
