alpha	beta	x	y
-77567.79059231997	-136888.97403750307	0.0	-77567.79059231997
-77944.04788906596	-120538.17964299774	0.05	-80073.75447676255
-78586.26128361901	-112212.47113630002	0.1	-81948.88226888712
-79291.26959320293	-107293.52916521972	0.15	-83491.60852900545
-80077.92420173135	-103574.96171931975	0.2	-84777.33170524903
-81033.91624700373	-100251.83476590153	0.25	-85838.39587672817
-82196.1837603506	-97176.90760417303	0.3	-86690.40091349733
-83531.59159802509	-94417.01982945725	0.35	-87341.49147902634
-84972.83957164442	-92031.33936730692	0.4	-87796.23948990942
-86469.59812480015	-89998.2249772049	0.45	-88057.48020838229
-88027.62233114085	-88230.20805371541	0.5	-88128.91519242813
-89776.96549339469	-86684.96905711223	0.55	-88076.36745343934
-91758.92606905702	-85228.69635178009	0.6	-87840.78823869086
-94055.19496471487	-83842.04854689866	0.65	-87416.64979313433
-96690.17547854656	-82566.44667155252	0.7	-86803.56531365073
-99610.8137964742	-81461.78814224114	0.75	-85999.04455579941
-102757.83281034541	-80556.22934380258	0.8	-84996.55003711114
-106284.08329866655	-79810.50491676494	0.85	-83781.54167405018
-110993.03237382154	-79136.55770767672	0.9	-82322.2051742912
-119073.31138526471	-78513.15562441511	0.95	-80541.1634124576
-135108.9462783906	-78144.87244875847	1.0	-78144.87244875847
