alpha	beta	x	y
-28239.20002964944	-69949.71573423091	9.99999999999999e-16	-28239.20002964948
-69908.095402402	-28247.015322787753	0.9999999999999991	-28247.01532278779
-69908.095402402	-28247.015322787753	0.9999999999999991	-28247.01532278779
-69762.2939866189	-28261.873749349466	0.9994997498749365	-28282.634339763346
-69612.51256696855	-28271.71409394066	0.998999499749874	-28313.07557315333
-69461.96672030023	-28279.75833576262	0.9984992496248114	-28341.56255044681
-69311.33372139766	-28286.690122139204	0.9979989994997489	-28368.780454503943
-69160.93111155262	-28292.833337163756	0.9974987493746864	-28395.054692277325
-69010.94272065115	-28298.378123915732	0.9969984992496238	-28420.57691710257
-68861.48739952782	-28303.44961687324	0.9964982491245613	-28445.473761184727
-68712.64740634276	-28308.136328414515	0.9959979989994988	-28469.835222173144
-68564.48233014453	-28312.50407246048	0.9954977488744362	-28493.728586877307
-68417.03673872465	-28316.60361247867	0.9949974987493737	-28517.20607934337
-68270.34473392728	-28320.475216791543	0.9944972486243112	-28540.30941623555
-68124.4328357651	-28324.151542894448	0.9939969984992487	-28563.072691225872
-67979.32189835515	-28327.65955342293	0.9934967483741861	-28585.524291033835
-67835.02843270451	-28331.021839045614	0.9929964982491236	-28607.688218390937
-67691.56554957342	-28334.257561452006	0.9924962481240611	-28629.585035099775
-67548.94364981889	-28337.383143763403	0.9919959979989985	-28651.232552516263
-67407.1709414253	-28340.412787671412	0.991495747873936	-28672.646348758903
-67266.25383446694	-28343.35886847696	0.9909954977488735	-28693.840163818575
-67126.19724794381	-28346.232242070924	0.9904952476238109	-28714.826206609025
-66987.00485191583	-28349.042487103383	0.9899949974987484	-28735.615397206595
-66848.6792609719	-28351.79809859278	0.9894947473736859	-28756.217560528763
-66711.22219079826	-28354.506644566012	0.9889944972486233	-28776.641583043845
-66574.63458616273	-28357.17489415207	0.9884942471235608	-28796.89554093362
-66438.9167266039	-28359.808923347693	0.9879939969984983	-28816.986805928093
-66304.06831442466	-28362.41420311654	0.9874937468734357	-28836.92213347311
-66170.08854855582	-28364.99567336132	0.9869934967483732	-28856.70773677059
-66036.97618705517	-28367.55780548952	0.9864932466233107	-28876.349349412652
-65904.72960028214	-28370.104655689247	0.9859929964982481	-28895.852278725102
-65773.34681641994	-28372.63991057647	0.9854927463731856	-28915.221451481688
-65642.8255607707	-28375.166926529077	0.9849924962481231	-28934.461453306125
-65513.16328969247	-28377.688763763912	0.9844922461230605	-28953.576562815368
-65384.35722019387	-28380.208216003404	0.983991995997998	-28972.570781353163
-65256.40435579783	-28382.72783642264	0.9834917458729355	-28991.447859003656
-65129.30150920931	-28385.249960441706	0.9829914957478729	-29010.211317449295
-65003.04532235087	-28387.776725826086	0.9824912456228104	-29028.86447013746
-64877.63228406769	-28390.3100904813	0.9819909954977479	-29047.41044014072
-64753.05874580354	-28392.851848262755	0.9814907453726854	-29065.852176031178
-64629.32093566787	-28395.403643066722	0.9809904952476228	-29084.192466037664
-64506.41497088708	-28397.966981432695	0.9804902451225603	-29102.43395071173
-64384.33686902948	-28400.543243844844	0.9799899949974978	-29120.579134293796
-64263.08255811434	-28403.133694896085	0.9794897448724352	-29138.630394942116
-64142.647885624174	-28405.739492455927	0.9789894947473727	-29156.589993963247
-64023.028626761035	-28408.361695956533	0.9784892446223102	-29174.460084162965
-63904.22049182687	-28411.001273903912	0.9779889944972476	-29192.24271742001
-63786.219132980295	-28413.659110699213	0.9774887443721851	-29209.939851571005
-63669.02015033718	-28416.336012848922	0.9769884942471226	-29227.5533566831
-63552.619097548115	-28419.03271462923	0.97648824412206	-29245.085020780934
-63437.01148689753	-28421.749883262888	0.9759879939969975	-29262.536555086066
-63322.19279394593	-28424.48812365988	0.975487743871935	-29279.9095988195
-63208.158461786195	-28427.24798276621	0.9749874937468724	-29297.20572361217
-63094.90390494645	-28430.02995355995	0.9744872436218099	-29314.426437562342
-62982.42451301264	-28432.83447872823	0.9739869934967474	-29331.57318897478
-62870.71565387444	-28435.66195405908	0.9734867433716851	-29348.64736981209
-62759.772676816494	-28438.51273157027	0.9729864932466223	-29365.650318885608
-62649.59091528843	-28441.387122404227	0.9724862431215598	-29382.583324809777
-62540.16568952211	-28444.28539950656	0.9719859929964975	-29399.44762874164
-62431.49230891002	-28447.20780011034	0.9714857428714347	-29416.24442692457
-62323.566074224895	-28450.15452804166	0.9709854927463722	-29432.974873053514
-62216.38227969006	-28453.125755861678	0.9704852426213098	-29449.640080476955
-62109.93621485717	-28456.12162686105	0.9699849924962471	-29466.241124249664
-62004.22316642164	-28459.142256915504	0.9694847423711846	-29482.77904304854
-61899.23841979596	-28462.18773621946	0.9689844922461222	-29499.254840962734
-61794.97726071229	-28465.25813090007	0.9684842421210595	-29515.669489168322
-61691.434976607474	-28468.353484528572	0.967983991995997	-29532.02392749661
-61588.60685795483	-28471.473819532443	0.9674837418709346	-29548.319065904387
-61486.4881994929	-28474.6191385178	0.9669834917458722	-29564.55578585367
-61385.07430140051	-28477.789425507355	0.9664832416208095	-29580.734941607858
-61284.3604703443	-28480.984647103043	0.965982991495747	-29596.85736145045
-61184.342020495904	-28484.204753575657	0.9654827413706846	-29612.92384883206
-61085.01427448724	-28487.449679888163	0.9649824912456219	-29628.935183450943
-60986.3725642659	-28490.719346658883	0.9644822411205594	-29644.89212227177
-60888.41223189916	-28494.013661067285	0.963981990995497	-29660.795400486968
-60791.12863038984	-28497.33251770425	0.9634817408704343	-29676.645732424666
-60694.517124350925	-28500.67579937631	0.9629814907453718	-29692.443812406917
-60598.573090697	-28504.0433778612	0.9624812406203094	-29708.190315561416
-60503.29191928335	-28507.43511462084	0.9619809904952467	-29723.88589859003
-60408.669013442806	-28510.8508614766	0.9614807403701842	-29739.53120049684
-60314.69979061869	-28514.290461241566	0.9609804902451218	-29755.126843278318
-60221.37968280832	-28517.75374832384	0.9604802401200591	-29770.673432578136
