alpha	beta	x	y
-77733.02703344953	-137124.55521441903	0.0	-77733.02703344953
-78109.80860272769	-120750.67186173722	0.05	-80241.85176567816
-78752.87599506199	-112413.88891213568	0.1	-82118.97728676935
-79458.68646584301	-107489.2826041796	0.15	-83663.2758865935
-80246.10418396819	-103767.16010336418	0.2	-84950.31536784739
-81202.90540138693	-100441.17880150159	0.25	-86012.4737514156
-82366.11651330703	-97363.70915709369	0.3	-86865.39430644304
-83702.60748442111	-94601.57783838944	0.35	-87517.24710831002
-85145.02677357446	-92213.99158788992	0.4	-87972.61269930065
-86643.00141535388	-90179.279753121	0.45	-88234.32666734909
-88202.2679991907	-88409.83551060512	0.5	-88306.05175489791
-89953.02728163527	-86863.26280503467	0.55	-88253.65681950493
-91936.78478972593	-85405.70564790646	0.6	-88018.13730463425
-94235.3176987361	-84017.7143452393	0.65	-87593.87551896318
-96873.14901279898	-82740.74396922997	0.7	-86980.46548230067
-99797.29008144548	-81634.76039319093	0.75	-86175.39281525456
-102948.55497558402	-80727.97169969529	0.8	-85172.08835487303
-106480.1578009813	-79981.11032624858	0.85	-83955.96744745849
-111196.69720288002	-79306.08448854391	0.9	-82495.14575997753
-119289.53623932156	-78681.72134517333	0.95	-80712.11208988074
-135348.15245997853	-78312.89102689417	1.0	-78312.89102689417
