alpha	beta	x	y
-76870.80781034948	-123584.46577809424	9.99999999999999e-16	-76870.80781034952
-127100.39274330743	-71957.83068514896	0.9999999999999991	-71957.830685149
-127100.39274330743	-71957.83068514896	0.9999999999999991	-71957.830685149
-126866.32129605515	-71981.72301710038	0.9994997498749365	-72009.17904425348
-126625.8904978004	-71997.55659055786	0.998999499749874	-72052.21225229601
-126384.26401246636	-72010.50520721	0.9984992496248114	-72092.1066461374
-126142.52952076576	-72021.66663885009	0.9979989994997489	-72129.96251255082
-125901.19704510347	-72031.56095253387	0.9974987493746864	-72166.30241349583
-125660.56189381075	-72040.49345494375	0.9969984992496238	-72201.43413059822
-125420.81503090414	-72048.66506225741	0.9964982491245613	-72235.56103513416
-125182.08865865093	-72056.21788292918	0.9959979989994988	-72268.82767092611
-124944.47857593742	-72063.2575761483	0.9954977488744362	-72301.3421129158
-124708.05645914676	-72069.86563293503	0.9949974987493737	-72333.18824837386
-124472.8771769755	-72076.1066910154	0.9944972486243112	-72364.43309188867
-124238.98342176201	-72082.03316643505	0.9939969984992487	-72395.13141709239
-124006.40878614981	-72087.68833020431	0.9934967483741861	-72425.32883341961
-123775.17988707678	-72093.108432591	0.9929964982491236	-72455.06391051141
-123545.31787995	-72098.32421736365	0.9924962481240611	-72484.3696925707
-123316.83956715078	-72103.3620304503	0.9919959979989985	-72513.2748071323
-123089.75822827408	-72108.24465035762	0.991495747873936	-72541.80429559258
-122864.0842543793	-72112.99192252394	0.9909954977488735	-72569.98024767326
-122639.82564071806	-72117.62125226848	0.9904952476238109	-72597.8222944799
-122416.98837554279	-72122.14799366794	0.9899949974987484	-72625.34799748864
-122195.57675080335	-72126.58576045469	0.9894947473736859	-72652.57315955295
-121975.5936135654	-72130.94667755108	0.9889944972486233	-72679.51207654679
-121757.04057152626	-72135.24158676407	0.9884942471235608	-72706.17774316708
-121539.91816274323	-72139.48021662536	0.9879939969984983	-72732.58202288195
-121324.22599692858	-72143.67132386337	0.9874937468734357	-72758.73578950955
-121109.96287411926	-72147.82281218917	0.9869934967483732	-72784.64904611127
-120897.12688495763	-72151.94183276784	0.9864932466233107	-72810.33102556886
-120685.715496154	-72156.03486977034	0.9859929964982481	-72835.790276243
-120475.72562359774	-72160.10781367608	0.9854927463731856	-72861.03473538085
-120267.15369540351	-72164.16602443892	0.9849924962481231	-72886.0717923874
-120059.99570647409	-72168.2143862095	0.9844922461230605	-72910.90834365237
-119854.24726600884	-72172.25735497702	0.983991995997998	-72935.55084029623
-119649.90363903131	-72176.29900023744	0.9834917458729355	-72960.00532994243
-119446.95978281883	-72180.34304159578	0.9829914957478729	-72984.27749342253
-119245.4103790815	-72184.39288104579	0.9824912456228104	-73008.37267715951
-119045.24986237928	-72188.45163154749	0.9819909954977479	-73032.29592184766
-118846.47244532924	-72192.52214241671	0.9814907453726854	-73056.0519879434
-118649.07214116666	-72196.6070219555	0.9809904952476228	-73079.64537839878
-118453.04278379132	-72200.70865769086	0.9804902451225603	-73103.08035900052
-118258.37804576714	-72204.82923452559	0.9799899949974978	-73126.36097662151
-118065.07145456658	-72208.97075106227	0.9794897448724352	-73149.49107564644
-117873.11640706954	-72213.13503432718	0.9789894947473727	-73172.47431279405
-117682.5061828129	-72217.32375307883	0.9784892446223102	-73195.31417052688
-117493.2339558422	-72221.53842987209	0.9779889944972476	-73218.01396921315
-117305.29280558685	-72225.78045201406	0.9774887443721851	-73240.57687818258
-117118.67572665308	-72230.05108153899	0.9769884942471226	-73263.00592579879
-116933.37563778307	-72234.35146430678	0.97648824412206	-73285.30400865569
-116749.38539007862	-72238.68263831775	0.9759879939969975	-73307.47389999089
-116566.6977744282	-72243.04554132861	0.975487743871935	-73329.51825739762
-116385.30552836304	-72247.44101783764	0.9749874937468724	-73351.43962990686
-116205.20134234306	-72251.86982550405	0.9744872436218099	-73373.24046450299
-116026.37786553355	-72256.33264105568	0.9739869934967474	-73394.92311212768
-115848.82771111059	-72260.83006573629	0.9734867433716851	-73416.48983322248
-115672.54346115727	-72265.36263033381	0.9729864932466223	-73437.94280285234
-115497.51767113463	-72269.93079983133	0.9724862431215598	-73459.28411545002
-115323.7428741144	-72274.53497770976	0.9719859929964975	-73480.51578921487
-115151.21158459691	-72279.17550993989	0.9714857428714347	-73501.63977019778
-114979.91630206812	-72283.85268868732	0.9709854927463722	-73522.6579360991
-114809.8495143516	-72288.56675575387	0.9704852426213098	-73543.57209980457
-114641.00370060216	-72293.31790578357	0.9699849924962471	-73564.38401268162
-114473.37133425413	-72298.10628924379	0.9694847423711846	-73585.09536765586
-114306.94488555056	-72302.93201521155	0.9689844922461222	-73605.70780208554
-114141.71682413554	-72307.79515396716	0.9684842421210595	-73626.22290045075
-113977.67962122205	-72312.69573942566	0.967983991995997	-73646.64219687191
-113814.82575183714	-72317.63377140333	0.9674837418709346	-73666.9671774705
-113653.14769671836	-72322.60921774629	0.9669834917458722	-73687.19928258481
-113492.63794425363	-72327.62201631904	0.9664832416208095	-73707.33990885117
-113333.28899213808	-72332.6720768749	0.965982991495747	-73727.39041116102
-113175.0933490561	-72337.75928280623	0.9654827413706846	-73747.35210450273
-113018.04353617164	-72342.88349279201	0.9649824912456219	-73767.2262656968
-112862.13208855712	-72348.04454234474	0.9644822411205594	-73787.01413503166
-112707.35155646896	-72353.24224526796	0.963981990995497	-73806.7169178075
-112553.69450662928	-72358.47639502514	0.9634817408704343	-73826.33578579412
-112401.15352339731	-72363.74676603034	0.9629814907453718	-73845.87187860924
-112249.72120982932	-72369.05311486543	0.9624812406203094	-73865.32630502168
-112099.39018867072	-72374.39518142915	0.9619809904952467	-73884.70014418574
-111950.15310334951	-72379.77269001845	0.9614807403701842	-73903.99444681013
-111802.00261889969	-72385.18535034978	0.9609804902451218	-73923.21023626623
-111654.93142267952	-72390.63285853014	0.9604802401200591	-73942.34850963963
-111508.9322252852	-72396.1148979653	0.9599799899949966	-73961.41023872851
-111363.99776119675	-72401.63114022693	0.9594797398699342	-73980.39637099163
-111220.12078952516	-72407.1812458679	0.9589794897448717	-73999.30783045017
-111077.29409460427	-72412.7648651979	0.958479239619809	-74018.14551854497
-110935.51048663798	-72418.38163901465	0.9579789894947465	-74036.91031495284
-110794.76280224402	-72424.03119929903	0.9574787393696841	-74055.60307836375
-110655.04390497768	-72429.71316987355	0.9569784892446214	-74074.22464722174
-110516.34668586591	-72435.42716702457	0.9564782391195589	-74092.7758404309
-110378.66406382137	-72441.17280009652	0.9559779889944965	-74111.25745802942
-110241.98898610772	-72446.94967205211	0.9554777388694338	-74129.67028183251
-110106.31442873189	-72452.75738000627	0.9549774887443713	-74148.01507604697
-109971.63339685232	-72458.59551573056	0.9544772386193089	-74166.2925878577
-109837.93892507564	-72464.46366613705	0.9539769884942462	-74184.50354798918
-109705.22407786011	-72470.36141373137	0.9534767383691837	-74202.64867124215
-109573.48194975813	-72476.2883370498	0.9529764882441213	-74220.7286570071
-109442.70566573889	-72482.24401107013	0.9524762381190588	-74238.74418975627
-109312.88838146589	-72488.22800760315	0.9519759879939961	-74256.69593951455
-109184.02328349752	-72494.23989566804	0.9514757378689337	-74274.58456231112
-109056.10358957187	-72500.27924184402	0.9509754877438712	-74292.4107006121
-108929.12254877364	-72506.34561061022	0.9504752376188085	-74310.17498373591
-108803.07344176885	-72512.43856466432	0.949974987493746	-74327.87802825138
-108677.94958095111	-72518.55766523008	0.9494747373686835	-74345.52043836059
-108553.74431066195	-72524.70247234461	0.948974487243621	-74363.10280626579
-108430.45100725582	-72530.87254513983	0.9484742371185584	-74380.62571252254
-108308.06307934006	-72537.0674421002	0.9479739869934959	-74398.08972637885
-108186.57396782571	-72543.28672131721	0.9474737368684334	-74415.49540610133
-108065.97714608753	-72549.52994072525	0.9469734867433709	-74432.84329928875
-107946.26612006109	-72555.79665832916	0.9464732366183083	-74450.13394317427
