alpha	beta	x	y
-85981.74111356458	-148931.76143398578	0.0	-85981.74111356458
-86384.18798039645	-131431.97351351567	0.05	-88636.57725705241
-87070.55716454181	-122534.718831814	0.1	-90616.97333126902
-87819.53597975036	-117308.68968408727	0.15	-92242.9090354009
-88648.61002081347	-113389.11361617749	0.2	-93596.71073988627
-89650.4425550593	-109905.0190344147	0.25	-94714.08667489815
-90865.37148593986	-106689.41964301528	0.3	-95612.58593306248
-92259.93423004942	-103807.16742101627	0.35	-96301.46584688782
-93764.30146576531	-101318.19446758798	0.4	-96785.85866649437
-95326.20718553988	-99198.57051840395	0.45	-97068.77068532871
-96951.30491212495	-97354.14536400068	0.5	-97152.72513806281
-98776.48634279339	-95738.15180484107	0.55	-97105.40234691961
-100852.68060235892	-94214.12669453913	0.6	-96869.54825766705
-103266.00435739913	-92757.85969429032	0.65	-96435.71032637841
-106046.45972752124	-91412.40604501138	0.7	-95802.62214976434
-109144.0283710677	-90240.85110523399	0.75	-94966.64542169242
-112504.09943737446	-89273.60371749908	0.8	-93919.70286147416
-116298.15865869212	-88470.9850470396	0.85	-92645.06108878748
-121386.84138270981	-87743.05506433967	0.9	-91107.43369617668
-130095.40795022137	-87071.57444671709	0.95	-89222.7661218923
-147278.66418217425	-86675.96403386416	1.0	-86675.96403386416
