alpha	beta	x	y
-117832.10051543702	-180289.8964073912	9.99999999999999e-16	-117832.10051543708
-186396.4285990346	-111226.30031141179	0.9999999999999991	-111226.30031141186
-186396.4285990346	-111226.30031141179	0.9999999999999991	-111226.30031141186
-186083.46896375477	-111257.8993007059	0.9994997498749365	-111295.3308012878
-185762.11274222832	-111278.83187898571	0.998999499749874	-111353.3524201196
-185439.19566019834	-111295.94738358607	0.9984992496248114	-111407.2178912549
-185116.15743115242	-111310.69907658278	0.9979989994997489	-111458.38383567153
-184793.6730339235	-111323.77542268555	0.9974987493746864	-111507.54205002738
-184472.1331985113	-111335.58057522071	0.9969984992496238	-111555.09999279944
-184151.7905196456	-111346.3804899138	0.9964982491245613	-111601.32689822209
-183832.81980161057	-111356.36326991419	0.9959979989994988	-111646.41412146682
-183515.34765741508	-111365.6687651655	0.9954977488744362	-111690.50473816719
-183199.46876692591	-111374.40483080261	0.9949974987493737	-111733.70980296937
-182885.25556062616	-111382.65701098749	0.9944972486243112	-111776.11803352184
-182572.76435081713	-111390.49467049498	0.9939969984992487	-111817.80194221284
-182262.0394046384	-111397.9750677442	0.9934967483741861	-111858.8219093549
-181953.1157559871	-111405.1461670524	0.9929964982491236	-111899.22899558928
-181646.02120995853	-111412.0486432724	0.9924962481240611	-111939.06694667431
-181340.77781043173	-111418.7173494931	0.9919959979989985	-111978.3736613366
-181037.40293910174	-111425.18241639278	0.991495747873936	-112017.18229077307
-180735.91015520802	-111431.4700920268	0.9909954977488735	-112055.52207858876
-180436.30984773298	-111437.60339441984	0.9904952476238109	-112093.41901353594
-180138.60975023694	-111443.60262637802	0.9899949974987484	-112130.89634447572
-179842.8153520414	-111449.48578707196	0.9894947473736859	-112167.97499210671
-179548.9302311657	-111455.26890502784	0.9889944972486233	-112204.67388210396
-179256.95632630071	-111460.96631043564	0.9884942471235608	-112241.01021757172
-178966.89416160557	-111466.59085998911	0.9879939969984983	-112276.99970403059
-178678.7430336752	-111472.15412417211	0.9874937468734357	-112312.6567368473
-178392.5011686207	-111477.66654451174	0.9869934967483732	-112347.99455863229
-178108.16585490946	-111483.1375665838	0.9864932466233107	-112383.02539238916
-177825.73355639412	-111488.57575326982	0.9859929964982481	-112417.76055491445
-177545.20000915191	-111493.98888179562	0.9854927463731856	-112452.21055397844
-177266.56030494842	-111499.38402735109	0.9849924962481231	-112486.38517208748
-176989.80896339694	-111504.76763553309	0.9844922461230605	-112520.29353906681
-176714.93999495968	-111510.14558541162	0.983991995997998	-112553.94419526939
-176441.94695577916	-111515.52324469229	0.9834917458729355	-112587.34514687638
-176170.82299602692	-111520.90551816739	0.9829914957478729	-112620.50391448922
-175901.56090239697	-111526.29689044894	0.9824912456228104	-112653.42757600087
-175634.15313576735	-111531.7014637975	0.9819909954977479	-112686.12280456339
-175368.59186457482	-111537.1229917315	0.9814907453726854	-112718.59590233446
-175104.86899461068	-111542.56490898534	0.9809904952476228	-112750.85283057307
-174842.976195657	-111548.0303582978	0.9804902451225603	-112782.89923656548
-174582.9049252025	-111553.52221444076	0.9799899949974978	-112814.74047778772
-174324.64644998964	-111559.04310582622	0.9794897448724352	-112846.38164365054
-174068.19186523932	-111564.59543399538	0.9789894947473727	-112877.82757512212
-173813.5321120699	-111570.18139123695	0.9784892446223102	-112909.08288248054
-173560.65799330003	-111575.80297655346	0.9779889944972476	-112940.15196141438
-173309.56018778784	-111581.46201016365	0.9774887443721851	-112971.039007659
-173060.2292633722	-111587.16014670584	0.9769884942471226	-113001.74803033103
-172812.65568877335	-111592.8988872794	0.97648824412206	-113032.28286410298
-172566.82984441373	-111598.67959045136	0.9759879939969975	-113062.64718034146
-172322.7420322811	-111604.50348233533	0.975487743871935	-113092.84449731655
-172080.38248499885	-111610.37166583657	0.9749874937468724	-113122.87818957756
-171839.74137413542	-111616.28512914787	0.9744872436218099	-113152.75149657883
-171600.80881783512	-111622.24475356858	0.9739869934967474	-113182.4675306281
-171363.57488782067	-111628.2513207137	0.9734867433716851	-113212.02928422383
-171128.02961589774	-111634.30551916773	0.9729864932466223	-113241.43963683833
-170894.16299989948	-111640.40795063844	0.9724862431215598	-113270.70136119846
-170661.96500919134	-111646.55913565321	0.9719859929964975	-113299.81712910905
-170431.42558978364	-111652.7595188398	0.9714857428714347	-113328.78951686076
-170202.53466899664	-111659.00947382994	0.9709854927463722	-113357.62101025804
-169975.2821599486	-111665.30930781119	0.9704852426213098	-113386.31400930004
-169749.6579654775	-111671.65926577002	0.9699849924962471	-113414.8708325447
-169525.65198198464	-111678.05953443762	0.9694847423711846	-113443.29372118122
-169303.25410288546	-111684.51024597308	0.9689844922461222	-113471.58484283586
-169082.45422194316	-111691.01148139752	0.9684842421210595	-113499.74629513164
-168863.24223616722	-111697.56327380963	0.967983991995997	-113527.78010902273
-168645.60804878065	-111704.16561138391	0.9674837418709346	-113555.68825191962
-168429.5415717217	-111710.81844018647	0.9669834917458722	-113583.47263062239
-168215.0327282127	-111717.52166680529	0.9664832416208095	-113611.13509407613
-168002.0714549224	-111724.27516082472	0.965982991495747	-113638.67743596167
-167790.6477041996	-111731.07875714036	0.9654827413706846	-113666.10139713394
-167580.7514460549	-111737.932258137	0.9649824912456219	-113693.40866791908
-167372.37267000478	-111744.83543573626	0.9644822411205594	-113720.60089028011
-167165.50138682427	-111751.78803332112	0.963981990995497	-113747.67965986054
