alpha	beta	x	y
-71795.9322488282	-128758.4358853198	9.99999999999999e-16	-71795.93224882826
-129811.85873003559	-70349.92131398451	0.9999999999999991	-70349.92131398457
-129811.85873003559	-70349.92131398451	0.9999999999999991	-70349.92131398457
-129591.40013583947	-70372.65594891492	0.9994997498749365	-70402.28013310053
-129364.8558088492	-70387.71120482651	0.998999499749874	-70446.71785275455
-129137.14582617313	-70400.01692129007	0.9984992496248114	-70488.16668953157
-128909.30649276692	-70410.61912043439	0.9979989994997489	-70527.67502313046
-128681.8236968304	-70420.01336253824	0.9974987493746864	-70565.7407520688
-128454.9787387763	-70428.49057512434	0.9969984992496238	-70602.65712288923
-128228.95349628394	-70436.24221814396	0.9964982491245613	-70638.61789545616
-128003.87385734753	-70443.40371722172	0.9959979989994988	-70673.76077631183
-127779.83102430127	-70450.07576775983	0.9954977488744362	-70708.1887228919
-127556.89321555635	-70456.33603689585	0.9949974987493737	-70741.98164559357
-127335.11263543722	-70462.24613343019	0.9944972486243112	-70775.20337781348
-127114.52988719253	-70467.85602102555	0.9939969984992487	-70807.90608925672
-126895.17690445467	-70473.20694976609	0.9934967483741861	-70840.13321760553
-126677.07897518683	-70478.33348027279	0.9929964982491236	-70871.92149274348
-126460.25618432516	-70483.2649265388	0.9924962481240611	-70903.30237969883
-126244.72447008512	-70488.02641230477	0.9919959979989985	-70934.30313512847
-126030.49641505051	-70492.63966231627	0.991495747873936	-70964.94759868275
-125817.58185043937	-70497.12360676115	0.9909954977488735	-70995.2567975497
-125605.98832568043	-70501.49485097048	0.9904952476238109	-71025.24941626293
-125395.72147879883	-70505.76804595538	0.9899949974987484	-71054.94216734456
-125186.78533250329	-70509.95618464221	0.9894947473736859	-71084.35008764631
-124979.18253376204	-70514.07084154304	0.9889944972486233	-71113.48677812579
-124772.91454955659	-70518.12236874906	0.9884942471235608	-71142.36459994399
-124567.98182865506	-70522.12005775925	0.9879939969984983	-71170.99483639938
-124364.38393622973	-70526.07227427917	0.9874937468734357	-71199.38782783037
-124162.11966690957	-70529.98657140342	0.9869934967483732	-71227.55308490181
-123961.1871403314	-70533.86978534744	0.9864932466233107	-71255.49938443932
-123761.58388259987	-70537.72811696236	0.9859929964982481	-71283.23485104839
-123563.3068958797	-70541.56720158021	0.9854927463731856	-71310.76702706034
-123366.35271853922	-70545.39216919804	0.9849924962481231	-71338.10293282001
-123170.71747706766	-70549.20769661896	0.9844922461230605	-71365.24911892712
-122976.39693139159	-70553.01805284456	0.983991995997998	-71392.21171173081
-122783.38651441949	-70556.82713877673	0.9834917458729355	-71418.99645313206
-122591.68136671907	-70560.63852209235	0.9829914957478729	-71445.60873555779
-122401.27636723779	-70564.4554679981	0.9824912456228104	-71472.05363281725
-122212.16616030646	-70568.28096645956	0.9819909954977479	-71498.33592742933
-122024.34517970937	-70572.1177563907	0.9814907453726854	-71524.4601349114
-121837.80767013904	-70575.96834721604	0.9809904952476228	-71550.43052544074
-121652.5477063095	-70579.83503815276	0.9804902451225603	-71576.2511432344
-121468.55921010755	-70583.71993550382	0.9799899949974978	-71601.92582394015
-121285.83596604786	-70587.62496821064	0.9794897448724352	-71627.4582102874
-121104.37163509661	-70591.5519018808	0.9789894947473727	-71652.85176621054
-120924.15976727614	-70595.50235146735	0.9784892446223102	-71678.10978962637
-120745.19381299178	-70599.47779276167	0.9779889944972476	-71703.23542402241
-120567.4671333434	-70603.47957283168	0.9774887443721851	-71728.23166899133
-120390.97300946579	-70607.5089195246	0.9769884942471226	-71753.10138982844
-120215.70465109035	-70611.56695013383	0.97648824412206	-71777.84732629443
-120041.65520434166	-70615.65467932071	0.9759879939969975	-71802.47210063192
-119868.81775879065	-70619.77302637015	0.975487743871935	-71826.97822491378
-119697.185354074	-70623.92282184257	0.9749874937468724	-71851.36810779138
-119526.75098575975	-70628.1048136914	0.9744872436218099	-71875.6440607027
-119357.50761094652	-70632.31967288861	0.9739869934967474	-71899.80830359351
-119189.44815323703	-70636.56799861486	0.9734867433716851	-71923.86297019818
