alpha	beta	x	y
-85632.62620891874	-154330.61308908026	9.99999999999999e-16	-85632.62620891881
-152754.18096625817	-86352.96097056413	0.9999999999999991	-86352.96097056419
-152754.18096625817	-86352.96097056413	0.9999999999999991	-86352.96097056419
-152499.77351216038	-86378.87226581205	0.9994997498749365	-86411.94925492984
-152238.44538963604	-86396.03271104457	0.998999499749874	-86461.9080613984
-151975.80411830125	-86410.06101625304	0.9984992496248114	-86508.45882981295
-151713.03073565953	-86422.1493572577	0.9979989994997489	-86552.79644355772
-151450.67894886452	-86432.8625277133	0.9974987493746864	-86595.48838169323
-151189.06928913196	-86442.53209366486	0.9969984992496238	-86636.86887364132
-150928.4089723345	-86451.37625430302	0.9964982491245613	-86677.15876006907
-150668.84140132688	-86459.54934448193	0.9959979989994988	-86716.51499553489
-150410.47044690858	-86467.16611581545	0.9954977488744362	-86755.05492971238
-150153.3737847326	-86474.31507384198	0.9949974987493737	-86792.86964468191
-149897.61083916822	-86481.06642191413	0.9944972486243112	-86830.0318989476
-149643.22781286045	-86487.47709108949	0.9939969984992487	-86866.60115745335
-149390.2610278895	-86493.59408133852	0.9934967483741861	-86902.62693291696
-149138.7392325322	-86499.45676850487	0.9929964982491236	-86938.15109291533
-148888.68524547655	-86505.09854875861	0.9924962481240611	-86973.2095044619
-148640.11715977755	-86510.54804258616	0.9919959979989985	-87007.83323812152
-148393.0492443528	-86515.82999661636	0.991495747873936	-87042.04946995885
-148147.49263291244	-86520.96597251801	0.9909954977488735	-87075.88217056064
-147903.45585890097	-86525.97488233694	0.9904952476238109	-87109.35264049344
-147660.94527783676	-86530.87341080824	0.9899949974987484	-87142.47993273954
-147419.96540467354	-86535.6763529866	0.9894947473736859	-87175.2811904481
-147180.51918681792	-86540.39688740736	0.9889944972486233	-87207.77192021735
-146942.60822733803	-86545.04679946559	0.9884942471235608	-87239.96621559425
-146706.2329692535	-86549.63666585846	0.9879939969984983	-87271.87694163715
-146471.39284901042	-86554.17600821884	0.9874937468734357	-87303.51588866902
-146238.08642529434	-86558.67342211341	0.9869934967483732	-87334.89390139446
-146006.31148798842	-86563.13668614991	0.9864932466233107	-87366.02098812578
-145776.06515090182	-86567.5728548836	0.9859929964982481	-87396.90641380739
-145547.34393121587	-86571.98833841948	0.9854927463731856	-87427.55877973574
-145320.1438179204	-86576.38897100723	0.9849924962481231	-87457.9860922716
-145094.46033107644	-86580.78007046608	0.9844922461230605	-87488.19582238156
-144870.2885733812	-86585.1664899206	0.983991995997998	-87518.1949574898
-144647.62327525695	-86589.55266304903	0.9834917458729355	-87547.99004684242
-144426.4588344455	-86593.9426438295	0.9829914957478729	-87577.5872413688
-144206.7893508866	-86598.34014159354	0.9824912456228104	-87606.99232884985
-143988.60865760254	-86602.74855205747	0.9819909954977479	-87636.21076506384
-143771.9103480691	-86607.17098489229	0.9814907453726854	-87665.2477014694
-143556.68780069053	-86611.6102882976	0.9809904952476228	-87694.10800989391
-143342.93420059382	-86616.06907097697	0.9804902451225603	-87722.79630462137
-143130.64255914165	-86620.54972184752	0.9799899949974978	-87751.31696221363
-142919.80573151796	-86625.05442776551	0.9794897448724352	-87779.67413934828
-142710.41643260242	-86629.58518951088	0.9789894947473727	-87807.87178891555
-142502.46725118297	-86634.1438362408	0.9784892446223102	-87835.91367458127
-142295.95066295305	-86638.73203858563	0.9779889944972476	-87863.80338399447
-142090.8590422405	-86643.35132054558	0.9774887443721851	-87891.5443407939
-141887.18467267396	-86648.00307031987	0.9769884942471226	-87919.13981554667
-141684.91975686853	-86652.68855018551	0.97648824412206	-87946.59293573539
-141484.05642536609	-86657.40890552415	0.9759879939969975	-87973.9066948951
-141284.58674468752	-86662.16517309015	0.975487743871935	-88001.08396098828
-141086.5027248097	-86666.95828859284	0.9749874937468724	-88028.12748409607
-140889.79632591075	-86671.78909366694	0.9744872436218099	-88055.03990349412
-140694.45946470523	-86676.65834228402	0.9739869934967474	-88081.82375417296
-140500.48402013644	-86681.56670666682	0.9734867433716851	-88108.4814728569
-140307.86183874338	-86686.514782746	0.9729864932466223	-88135.0154035684
-140116.58473946675	-86691.50309520941	0.9724862431215598	-88161.42780278032
-139926.64451827697	-86696.53210217111	0.9719859929964975	-88187.72084419313
-139738.0329522498	-86701.60219950567	0.9714857428714347	-88213.89662317076
-139550.7418035026	-86706.71372486709	0.9709854927463722	-88239.95716086557
-139364.7628227364	-86711.86696142604	0.9704852426213098	-88265.90440805806
-139180.08775259255	-86717.06214134557	0.9699849924962471	-88291.74024873672
-138996.70833070937	-86722.29944902015	0.9694847423711846	-88317.46650343893
-138814.61629260716	-86727.57902409481	0.9689844922461222	-88343.08493237288
-138633.8033743458	-86732.90096428372	0.9684842421210595	-88368.59723833775
-138454.26131501916	-86738.26532800368	0.967983991995997	-88394.00506945894
-138275.98185905977	-86743.67213683699	0.9674837418709346	-88419.31002175173
-138098.95675838587	-86749.12137783757	0.9669834917458722	-88444.51364152755
-137923.1777744341	-86754.61300569025	0.9664832416208095	-88469.6174276542
-137748.63667999714	-86760.146944738	0.965982991495747	-88494.62283368132
-137575.3252610105	-86765.72309088151	0.9654827413706846	-88519.53126984047
-137403.23531818902	-86771.34131336474	0.9649824912456219	-88544.34410492942
