alpha	beta	x	y
-111714.74499122964	-187707.0460021635	9.99999999999999e-16	-111714.74499122972
-189330.85186954774	-110022.0867677176	0.9999999999999991	-110022.08676771767
-189330.85186954774	-110022.0867677176	0.9999999999999991	-110022.08676771767
-189029.7228994713	-110052.35068459365	0.9994997498749365	-110091.85912492134
-188720.52403479884	-110072.39609130667	0.998999499749874	-110151.08356298608
-188409.8045276046	-110088.78531432708	0.9984992496248114	-110206.32561329656
-188098.9437476248	-110102.91073696541	0.9979989994997489	-110258.98083803734
-187788.58837797432	-110115.4319954251	0.9974987493746864	-110309.71202639703
-187479.11276537873	-110126.73632917443	0.9969984992496238	-110358.90954509107
-187170.75891065667	-110137.078571573	0.9964982491245613	-110406.83132913866
-186863.69428456816	-110146.63896603133	0.9959979989994988	-110453.66069817162
-186558.04018665123	-110155.55152496655	0.9954977488744362	-110499.5347155395
-186253.88732204423	-110163.9196068613	0.9949974987493737	-110544.5597655166
-185951.3050793308	-110171.82519428093	0.9944972486243112	-110588.82083146737
-185650.3474049507	-110179.33476850268	0.9939969984992487	-110632.3873706225
-185351.0567053568	-110186.50321185924	0.9934967483741861	-110675.3172165694
-185053.46654120737	-110193.37650213875	0.9929964982491236	-110717.65927379813
-184757.60354781843	-110199.99363321313	0.9924962481240611	-110759.45543847537
-184463.48884112854	-110206.38802123183	0.9919959979989985	-110800.74200478285
-184171.13907081223	-110212.58855790256	0.991495747873936	-110841.55071834258
-183880.56722469206	-110218.62041508658	0.9909954977488735	-110881.90958095604
-183591.78325372888	-110224.5056700406	0.9904952476238109	-110921.84347598869
-183304.79456511413	-110230.26379865517	0.9899949974987484	-110961.37466175138
-183019.6064164113	-110235.91206978707	0.9894947473736859	-111000.52316597478
-182736.22223434912	-110241.46586429664	0.9889944972486233	-111039.30710498763
-182454.6438755951	-110246.93893594122	0.9884942471235608	-111077.7429447517
-182174.87184190092	-110252.34362679443	0.9879939969984983	-111115.84571642059
-181896.90545942314	-110257.69104668107	0.9874937468734357	-111153.62919591503
-181620.7430291266	-110262.99122383984	0.9869934967483732	-111191.10605472408
-181346.38195408948	-110268.25323235414	0.9864932466233107	-111228.2879874752
-181073.8188477559	-110273.4853006621	0.9859929964982481	-111265.18582058144
-180803.0496267494	-110278.69490452718	0.9854927463731856	-111301.80960534987
-180534.0695908221	-110283.88884715304	0.9849924962481231	-111338.16869823368
-180266.87349200546	-110289.07332858937	0.9844922461230605	-111374.27183037328
-180001.45559489663	-110294.25400615524	0.983991995997998	-111410.12716815618
-179737.809729312	-110299.4360472872	0.9834917458729355	-111445.74236620014
-179475.92933649346	-110304.62417596085	0.9829914957478729	-111481.12461390895
-179215.8075098856	-110309.82271363081	0.9824912456228104	-111516.2806765468
-178957.43703120548	-110315.03561547371	0.9819909954977479	-111551.21693161501
-178700.81040233263	-110320.26650258974	0.9814907453726854	-111585.93940118434
-178445.91987407758	-110325.51869070008	0.9809904952476228	-111620.45378072932
-178192.75747138643	-110330.7952158177	0.9804902451225603	-111654.76546492592
-177941.31501632766	-110336.09885726334	0.9799899949974978	-111688.87957080145
-177691.58414859092	-110341.43215836864	0.9794897448724352	-111722.80095856836
-177443.55634392257	-110346.79744514746	0.9789894947473727	-111756.53425042443
-177197.22293087948	-110352.1968431735	0.9784892446223102	-111790.08384756143
-176952.57510588196	-110357.6322928785	0.9779889944972476	-111823.453945591
-176709.60394699997	-110363.10556344486	0.9774887443721851	-111856.64854856748
-176468.3004263339	-110368.61826545524	0.9769884942471226	-111889.67148176367
-176228.65542142576	-110374.17186242824	0.97648824412206	-111922.5264033352
-175990.65972558458	-110379.76768136385	0.9759879939969975	-111955.21681499203
-175754.30405738892	-110385.40692239787	0.975487743871935	-111987.74607177991
-175519.57906936528	-110391.09066765892	0.9749874937468724	-112020.11739106335
-175286.47535586	-110396.8198894095	0.9744872436218099	-112052.33386078973
-175054.9834605095	-110402.59545753262	0.9739869934967474	-112084.39844710486
-174825.0938827984	-110408.41814644163	0.9734867433716851	-112116.3140013826
-174596.79708437028	-110414.28864145231	0.9729864932466223	-112148.0832667238
-174370.08349466446	-110420.20754467945	0.9724862431215598	-112179.70888397374
-174144.9435162626	-110426.17538049168	0.9719859929964975	-112211.19339730171
-173921.3675297055	-110432.1926005722	0.9714857428714347	-112242.53925938197
-173699.34589804863	-110438.25958861366	0.9709854927463722	-112273.74883621113
-173478.8689710386	-110444.37666468203	0.9704852426213098	-112304.82441159306
-173259.92708898053	-110450.5440892776	0.9699849924962471	-112335.76819131976
-173042.51058637488	-110456.76206711605	0.9694847423711846	-112366.58230707349
-172826.60979521455	-110463.03075065668	0.9689844922461222	-112397.26882007273
-172612.21504816238	-110469.35024339228	0.9684842421210595	-112427.82972448315
-172399.3166813975	-110475.72060292691	0.967983991995997	-112458.26695061187
-172187.90503734563	-110482.14184385122	0.9674837418709346	-112488.58236790186
-171977.97046719177	-110488.61394043567	0.9669834917458722	-112518.77778774232
-171769.50333321688	-110495.13682915375	0.9664832416208095	-112548.8549661084
-171562.4940109966	-110501.71041104784	0.965982991495747	-112578.81560604364
-171356.9328914355	-110508.33455394968	0.9654827413706846	-112608.66135999601
-171152.8103827048	-110515.00909456502	0.9649824912456219	-112638.39383201869
-170950.1169120106	-110521.73384043446	0.9644822411205594	-112668.01457984517
-170748.84292725145	-110528.50857177745	0.963981990995497	-112697.5251168471
-170548.97889859663	-110535.33304322722	0.9634817408704343	-112726.9269138836
-170350.51531995682	-110542.20698546524	0.9629814907453718	-112756.22140104928
-170153.44271033996	-110549.130106762	0.9624812406203094	-112785.40996932749
-169957.75161512764	-110556.10209443019	0.9619809904952467	-112814.49397215561
-169763.4326072681	-110563.12261619625	0.9614807403701842	-112843.47472690794
-169570.47628845292	-110570.19132149234	0.9609804902451218	-112872.35351630126
-169378.87329005668	-110577.30784268392	0.9604802401200591	-112901.13158972873
-169188.61427427968	-110584.47179621935	0.9599799899949966	-112929.81016452597
-168999.68993493018	-110591.68278372833	0.9594797398699342	-112958.39042717378
-168812.09099833903	-110598.94039305428	0.9589794897448717	-112986.8735344417
-168625.80822420018	-110606.24419923163	0.958479239619809	-113015.2606144755
-168440.83240630443	-110613.59376541397	0.9579789894947465	-113043.55276783263
-168257.1543732245	-110620.98864375288	0.9574787393696841	-113071.75106846783
-168074.76498900418	-110628.42837622917	0.9569784892446214	-113099.85656467278
-167893.65515379075	-110635.91249544153	0.9564782391195589	-113127.87027997203
-167713.8158044137	-110643.4405253544	0.9559779889944965	-113155.79321397736
-167535.23791487375	-110651.01198201065	0.9554777388694338	-113183.62634320371
-167357.9124969124	-110658.62637420243	0.9549774887443713	-113211.37062184825
-167181.83060049487	-110666.2832041101	0.9544772386193089	-113239.02698253487
-167006.98331418063	-110673.98196791284	0.9539769884942462	-113266.59633702577
-166833.36176558572	-110681.7221563633	0.9534767383691837	-113294.07957690247
-166660.95712177583	-110689.5032553349	0.9529764882441213	-113321.4775742171
-166489.76058958392	-110697.3247463446	0.9524762381190588	-113348.7911821164
-166319.7634159607	-110705.1861070469	0.9519759879939961	-113376.02123543901
-166150.95688828407	-110713.0868117043	0.9514757378689337	-113403.16855128825
-165983.33233465484	-110721.02633163398	0.9509754877438712	-113430.23392958102
-165816.88112410856	-110729.00413563602	0.9504752376188085	-113457.21815357443
-165651.5946669273	-110737.01969039445	0.949974987493746	-113484.12199037113
-165487.46441479027	-110745.07246086583	0.9494747373686835	-113510.94619140433
-165324.4818610852	-110753.16191063986	0.948974487243621	-113537.69149290374
-165162.63854092252	-110761.28750229691	0.9484742371185584	-113564.3586163432
-165001.92603149603	-110769.44869772939	0.9479739869934959	-113590.94826887087
-164842.33595211676	-110777.64495846335	0.9474737368684334	-113617.46114372283
-164683.8599643804	-110785.87574595737	0.9469734867433709	-113643.89792062117
-164526.48977229543	-110794.14052188778	0.9464732366183083	-113670.25926615676
-164370.2171224333	-110802.43874841816	0.9459729864932458	-113696.54583415789
-164215.03380393033	-110810.76988846336	0.9454727363681833	-113722.75826604514
-164060.93164869034	-110819.13340592882	0.9449724862431207	-113748.89719117337
-163907.90253138338	-110827.52876594888	0.9444722361180583	-113774.96322716115
-163755.93836954865	-110835.95543510697	0.9439719859929956	-113800.9569802083
-163605.03112358775	-110844.41288165095	0.9434717358679332	-113826.8790454023
-163455.17279691758	-110852.90057568772	0.9429714857428707	-113852.73000701352
-163306.35543589632	-110861.41798938099	0.942471235617808	-113878.51043878037
-163158.5711298916	-110869.9645971308	0.9419709854927456	-113904.2209041845
-163011.81201133912	-110878.53987574331	0.9414707353676831	-113929.8619567162
-162866.0702556582	-110887.14330460102	0.9409704852426204	-113955.43414013121
-162721.33808131336	-110895.77436581491	0.940470235117558	-113980.93798869856
-162577.6077498336	-110904.43254437053	0.9399699849924955	-114006.37402743989
-162434.87156573188	-110913.11732827283	0.939469734867433	-114031.74277236118
-162293.12187651373	-110921.8282086776	0.9389694847423704	-114057.04473067664
-162152.35107265893	-110930.5646800172	0.9384692346173079	-114082.2804010252
-162012.5515875879	-110939.32624012018	0.9379689844922454	-114107.45027367999
-161873.71589757968	-110948.1123903277	0.9374687343671828	-114132.5548307512
-161735.83652178067	-110956.92263559726	0.9369684842421203	-114157.59454638224
-161598.90602214495	-110965.75648460479	0.9364682341170578	-114182.56988693979
-161462.91700333677	-110974.61344984354	0.9359679839919952	-114207.48131119783
-161327.8621127223	-110983.49304771138	0.9354677338669327	-114232.32927051603
-161193.73404025866	-110992.39479859926	0.9349674837418702	-114257.11420901236
-161060.5255184687	-111001.31822696899	0.9344672336168075	-114281.83656373064
-160928.22932231615	-111010.26286143287	0.9339669834917451	-114306.4967648029
-160796.83826916365	-111019.22823482253	0.9334667333666826	-114331.09523560664
-160666.34521868266	-111028.21388425677	0.9329664832416199	-114355.63239291767
-160536.74307276323	-111037.21935120506	0.9324662331165575	-114380.1086470582
-160408.02477541252	-111046.2441815473	0.931965982991495	-114404.52440204042
-160280.18331268238	-111055.28792562796	0.9314657328664323	-114428.88005570626
-160153.21171256463	-111064.35013830817	0.9309654827413699	-114453.17599986268
-160027.10304488952	-111073.43037901398	0.9304652326163074	-114477.41262041307
-159901.85042121232	-111082.52821178216	0.9299649824912449	-114501.59029748516
-159777.44699472826	-111091.64320530016	0.9294647323661823	-114525.70940555501
-159653.88596014172	-111100.77493294635	0.9289644822411198	-114549.77031356757
-159531.1605535826	-111109.92297282336	0.9284642321160573	-114573.77338505379
-159409.26405247403	-111119.08690779221	0.9279639819909947	-114597.71897824456
-159288.1897753945	-111128.26632550404	0.9274637318659322	-114621.60744618147
-159167.9310820077	-111137.4608184234	0.9269634817408697	-114645.43913682428
-159048.48137293075	-111146.66998385398	0.9264632316158071	-114669.21439315581
