alpha	beta	x	y
-72036.1992116065	-129066.9871328786	0.0	-72036.1992116065
-72395.50028528138	-113462.29428063666	0.05	-74448.83998504914
-73009.2464935074	-105506.08842457953	0.1	-76258.9306866146
-73687.3652819276	-100773.88836569231	0.15	-77750.3437444923
-74451.05371834291	-97164.04629434789	0.2	-78993.65223354391
-75384.81200772272	-93920.23579090406	0.25	-80018.66795351806
-76522.02540361045	-90913.5582980803	0.3	-80839.4852719514
-77827.60632540939	-88215.50767230739	0.35	-81463.37179682369
-79233.8826984083	-85885.70662861652	0.4	-81894.61227049159
-80690.8872776314	-83903.2976378613	0.45	-82136.47193973485
-82206.52290385039	-82185.19102231562	0.5	-82195.856963083
-83905.67073131616	-80687.96508691301	0.55	-82135.93262689443
-85824.08328782115	-79276.98794445035	0.6	-81895.82608179867
-88042.61666076492	-77936.04312612316	0.65	-81473.34386324778
-90582.42805709518	-76705.81302300145	0.7	-80868.79753322958
-93387.18474185427	-75644.99396082568	0.75	-80080.54165608283
-96391.53751084782	-74781.02386144272	0.8	-79103.12659132374
-99732.58416680657	-74074.87575783327	0.85	-77923.53201917927
-104175.33803045348	-73438.65999198292	0.9	-76512.32779582997
-111826.21546052615	-72847.77686725672	0.95	-74796.69879692019
-127116.97022755415	-72497.77539778786	1.0	-72497.77539778786
