alpha	beta	x	y
-86667.51461605844	-149916.96563164843	0.0	-86667.51461605844
-87072.08343675522	-132324.5432063523	0.05	-89334.70642523507
-87762.0699751661	-123380.45234214226	0.1	-91323.90821186372
-88514.75379520658	-118128.54240489905	0.15	-92956.82208666045
-89347.50827327336	-114191.53747940279	0.2	-94316.31411449924
-90353.37643903839	-110693.31504728274	0.25	-95438.36109109948
-91572.93255597145	-107465.38241420209	0.3	-96340.66751344064
-92972.65173610748	-104572.456392125	0.35	-97032.58336571361
-94482.47602718355	-102074.51788612372	0.4	-97519.29277075962
-96049.97313875987	-99947.420763672	0.45	-97803.82456997033
-97680.82881028495	-98096.47922071732	0.5	-97888.65401550113
-99512.46816633738	-96474.51220109503	0.55	-97841.59238545409
-101596.55877873524	-94944.78080031132	0.6	-97605.49199168089
-104019.60663801449	-93482.71306752053	0.65	-97170.62581719342
-106812.04508168441	-92131.49946445058	0.7	-96535.66314962073
-109924.05966204287	-90954.48517537558	0.75	-95696.8787970424
-113301.36158531687	-89982.2551112462	0.8	-94646.07640606033
-117116.89330079289	-89175.07839795673	0.85	-93366.35063338216
-122235.90396801487	-88442.8332882054	0.9	-91822.14035618634
-130994.7936360694	-87767.4945422163	0.95	-89928.85949690896
-148270.55163672206	-87369.69199048112	1.0	-87369.69199048112
