x	y	temp
0.0	0.0	1413
0.05	1.8236940204421472	1413
0.1	2.9504068311093903	1413
0.15	3.8637988229694713	1413
0.2	4.614071685286078	1413
0.25	5.220557656521109	1413
0.3	5.69277649759303	1413
0.35	6.037258423070796	1413
0.4	6.26050892150738	1413
0.45	6.369907298994789	1413
0.5	6.373228434295825	1413
0.55	6.27744656015777	1413
0.6	6.087428839189201	1413
0.65	5.804902983256028	1413
0.7	5.427766982887107	1413
0.75	4.949487366287954	1413
0.8	4.3579838158239	1413
0.85	3.6327502956432056	1413
0.9	2.736752962720587	1413
0.95	1.5874111404855284	1413
1.0	0.0	1413
