x	y	temp
0.0	0.0	1830
0.05	1.7556349724030014	1830
0.1	2.78109070627616	1830
0.15	3.575898474412739	1830
0.2	4.209020346323328	1830
0.25	4.713232287131973	1830
0.3	5.1072585944535405	1830
0.35	5.402727829974651	1830
0.4	5.607061024439929	1830
0.45	5.724855660208505	1830
0.5	5.758587650494178	1830
0.55	5.708944426435096	1830
0.6	5.574912109591963	1830
0.65	5.3536461463475575	1830
0.7	5.0400813864322345	1830
0.75	4.626133481205699	1830
0.8	4.099118333592955	1830
0.85	3.4383861423391693	1830
0.9	2.6068902370844	1830
0.95	1.5220498724066545	1830
1.0	0.0	1830
