x	y	temp
0.0	0.0	1860
0.05	1.7560398585798112	1860
0.1	2.7814978294222925	1860
0.15	3.576307834499886	1860
0.2	4.209431943320624	1860
0.25	4.713646121113513	1860
0.3	5.107674665365153	1860
0.35	5.403146137842896	1860
0.4	5.607481569160726	1860
0.45	5.725278441923038	1860
0.5	5.7590126691546	1860
0.55	5.709371681969756	1860
0.6	5.575341602079732	1860
0.65	5.354077875779694	1860
0.7	5.040515352785505	1860
0.75	4.626569684563805	1860
0.8	4.099556773884515	1860
0.85	3.438826819537695	1860
0.9	2.6073331512272944	1860
0.95	1.5224950234612322	1860
1.0	0.0	1860
