x	y	temp
0.0	0.0	1393
0.05	1.8644173613617312	1393
0.1	3.004476531040865	1393
0.15	3.9297684859003965	1393
0.2	4.68912505667349	1393
0.25	5.301775608661998	1393
0.3	5.777417419851133	1393
0.35	6.122744932963556	1393
0.4	6.344463889033804	1393
0.45	6.450267153041082	1393
0.5	6.448356078341817	1393
0.55	6.346178163050212	1393
0.6	6.1490367003876685	1393
0.65	5.85899741118908	1393
0.7	5.474177217367341	1393
0.75	4.988157224634989	1393
0.8	4.3889017219447055	1393
0.85	3.655915294516788	1393
0.9	2.7521650470850574	1393
0.95	1.5950703080996789	1393
1.0	0.0	1393
