x	y	temp
0.0	0.0	1850
0.05	1.7559056266237434	1850
0.1	2.781362855890251	1850
0.15	3.5761721193193523	1850
0.2	4.209295486596275	1850
0.25	4.713508922740658	1850
0.3	5.107536725383042	1850
0.35	5.403007456212023	1850
0.4	5.607342145994096	1850
0.45	5.725138277127428	1850
0.5	5.75887176276035	1850
0.55	5.70923003395292	1850
0.6	5.57519921244625	1850
0.65	5.3539347445342855	1850
0.7	5.040371479971839	1850
0.75	4.626425070051653	1850
0.8	4.099411417799445	1850
0.85	3.4386807218970716	1850
0.9	2.6071863119313576	1850
0.95	1.5223474425951906	1850
1.0	0.0	1850
