x	y	temp
0.0	0.0	1840
0.05	1.755770667246992	1840
0.1	2.7812271508679203	1840
0.15	3.5760356686436694	1840
0.2	4.209158290279049	1840
0.25	4.713370980822873	1840
0.3	5.107398037839857	1840
0.35	5.402868023012559	1840
0.4	5.607201967198122	1840
0.45	5.724997352629515	1840
0.5	5.758730092660329	1840
0.55	5.709087618236296	1840
0.6	5.5750560510914084	1840
0.65	5.353790837511127	1840
0.7	5.040226827354104	1840
0.75	4.62627967186485	1840
0.8	4.099265273903967	1840
0.85	3.438533832337896	1840
0.9	2.607038676744935	1840
0.95	1.522199061825063	1840
1.0	0.0	1840
