x	y	temp
0.0	0.0	1463
0.05	1.8015379531155844	1463
0.1	2.902186128500915	1463
0.15	3.7902890822683304	1463
0.2	4.519159501523518	1463
0.25	5.109154280384587	1463
0.3	5.570105271629572	1463
0.35	5.908593753168674	1463
0.4	6.130881954513228	1463
0.45	6.243745353970198	1463
0.5	6.254060917252161	1463
0.55	6.167786354465662	1463
0.6	5.988847779921059	1463
0.65	5.71824287548246	1463
0.7	5.353396705051821	1463
0.75	4.887528284937446	1463
0.8	4.308460938009574	1463
0.85	3.5956656842488	1463
0.9	2.7121066335089807	1463
0.95	1.5752030982505119	1463
1.0	0.0	1463
