x	y	temp
0.0	0.0	1403
0.05	1.8300476624968383	1403
0.1	2.963744201517571	1403
0.15	3.883512717914556	1403
0.2	4.63887643098478	1403
0.25	5.249082466202736	1403
0.3	5.723708204388572	1403
0.35	6.069347585469387	1403
0.4	6.29259648760069	1403
0.45	6.400984736780714	1403
0.5	6.402494972991306	1403
0.55	6.304332774298018	1403
0.6	6.111578663692981	1403
0.65	5.826125738720464	1403
0.7	5.445979114680668	1403
0.75	4.964661383681559	1403
0.8	4.370114054495261	1403
0.85	3.641836288313783	1403
0.9	2.742794705859822	1403
0.95	1.5904086329489502	1403
1.0	0.0	1403
