x	y	temp
0.0	0.0	1453
0.05	1.8049770564815475	1453
0.1	2.909898655307572	1453
0.15	3.8023339449327835	1453
0.2	4.535015374992085	1453
0.25	5.128043898990185	1453
0.3	5.591133035485754	1453
0.35	5.930817995292713	1453
0.4	6.1533881637172385	1453
0.45	6.265723035744685	1453
0.5	6.274862324837642	1453
0.55	6.186949940878719	1453
0.6	6.006084783358972	1453
0.65	5.733398641209121	1453
0.7	5.366403462980429	1453
0.75	4.898363737662336	1453
0.8	4.31712049127546	1453
0.85	3.6021489590576437	1453
0.9	2.716413627009203	1453
0.95	1.5773338094894456	1453
1.0	0.0	1453
