x	y	temp
0.0	0.0	1870
0.05	1.7561733706206581	1870
0.1	2.7816320791177986	1870
0.15	3.5764428217866424	1870
0.2	4.209567668335993	1870
0.25	4.713782583715016	1870
0.3	5.1078118656327405	1870
0.35	5.40328407572639	1870
0.4	5.607620244685066	1870
0.45	5.725417855035033	1870
0.5	5.759152819953044	1870
0.55	5.709512570393045	1870
0.6	5.575483228146766	1870
0.65	5.354220239504073	1870
0.7	5.0406584542014485	1870
0.75	4.626713523583916	1870
0.8	4.099701350489852	1870
0.85	3.4389721338290826	1870
0.9	2.6074792031024288	1870
0.95	1.5226418130540083	1870
1.0	0.0	1870
