x	y	temp
0.0	0.0	1053
0.05	0.9694638799302595	1053
0.1	1.5277393125919758	1053
0.15	1.8804527494439043	1053
0.2	2.1006341658683	1053
0.25	2.224368582104603	1053
0.3	2.274426912079889	1053
0.35	2.266667519418675	1053
0.4	2.2128182893237067	1053
0.45	2.1219073240365987	1053
0.5	2.014282281587313	1053
0.55	1.878161847581211	1053
0.6	1.7210440940795735	1053
0.65	1.5473910271029467	1053
0.7	1.3611852981495218	1053
0.75	1.166166345590952	1053
0.8	0.9659868089433417	1053
0.85	0.7640383804243669	1053
0.9	0.5617411905794114	1053
0.95	0.34835399125613264	1053
1.0	0.0	1053
