x	y	temp
0.0	0.0	1900
0.05	1.756569664702937	1900
0.1	2.782030562619795	1900
0.15	3.5768434948037964	1900
0.2	4.2099705307639965	1900
0.25	4.714187635663677	1900
0.3	5.108219107031715	1900
0.35	5.403693506595175	1900
0.4	5.608031865058351	1900
0.45	5.725831664908924	1900
0.5	5.7595688192355965	1900
0.55	5.709930759185227	1900
0.6	5.5759036063717105	1900
0.65	5.3546428072193635	1900
0.7	5.041083211371415	1900
0.75	4.627140470182056	1900
0.8	4.100130486604925	1900
0.85	3.4394034593952796	1900
0.9	2.607912718168805	1900
0.95	1.5230775175467386	1900
1.0	0.0	1900
