x	y	temp
0.0	0.0	1043
0.05	0.9713190503110525	1043
0.1	1.531899048755193	1043
0.15	1.8872176852311782	1043
0.2	2.1104045452200637	1043
0.25	2.237560699811297	1043
0.3	2.291455212599473	1043
0.35	2.2879250301905785	1043
0.4	2.238654244746158	1043
0.45	2.1526004182250063	1043
0.5	2.052212980318785	1043
0.55	1.9211619305920493	1043
0.6	1.7690228557449643	1043
0.65	1.6000025697196918	1043
0.7	1.4177198248241893	1043
0.75	1.225381367455796	1043
0.8	1.025830191773835	1043
0.85	0.8211659886697475	1043
0.9	0.6106204609290558	1043
0.95	0.37947552652369154	1043
1.0	0.0	1043
