x	y	temp
0.0	0.0	1063
0.05	0.9716051974993718	1063
0.1	1.531583913463848	1063
0.15	1.885712495563297	1063
0.2	2.1069233105259	1063
0.25	2.2312873910106106	1063
0.3	2.2815798483131147	1063
0.35	2.273683205138326	1063
0.4	2.219372462222651	1063
0.45	2.127750461828839	1063
0.5	2.017009632417995	1063
0.55	1.8800254059690786	1063
0.6	1.7221831891121866	1063
0.65	1.5482143086336322	1063
0.7	1.3624871380638979	1063
0.75	1.1693090035547726	1063
0.8	0.9732016111247788	1063
0.85	0.7789540926958125	1063
0.9	0.5903727038831335	1063
0.95	0.40108730170504714	1063
1.0	0.0	1063
