x	y	temp
0.0	0.0	1383
0.05	1.9563023494305725	1383
0.1	3.1006857177046783	1383
0.15	4.0291807112946145	1383
0.2	4.789919565039128	1383
0.25	5.402198447742819	1383
0.3	5.87591036834371	1383
0.35	6.217894244456858	1383
0.4	6.434988344830344	1383
0.45	6.535062513819952	1383
0.5	6.526548568072116	1383
0.55	6.417147100998449	1383
0.6	6.2123940794546115	1383
0.65	5.914535458585092	1383
0.7	5.521804889073152	1383
0.75	5.027844565909291	1383
0.8	4.4206425606511175	1383
0.85	3.679709121553614	1383
0.9	2.768011858591393	1383
0.95	1.6029701029134884	1383
1.0	0.0	1383
